AURIZON HLDGS LTD;1764;17;;;;
QINETIQ GROUP PLC LS -,01;1619;25;;;;
JSC KazMunaiGas Exploration Production;966;38;;;;
QFU.SG;551;6;;;;
Qatar Navigation Q.P.S.C.;1863;25;;;;
FIRST QUANTUM MINLS;138;19;;;;
STRAUMANN HLDG NA SF 0,10;92;25;;;;
QC HOLDINGS INC. DL-,01;1397;23;;;;
PLATEAU URANIUM;893;15;;;;
BetaShares S&P/ASX 200 Resources Sector ETF;508;43;;;;
Montezuma Mining Co. Ltd. Regis;331;31;;;;
JOHNSON CONTROLS INTERNATIONAL;1822;30;;;;
QINO CAP. PARTN. INH.SF10;362;25;;;;
Friday Night Inc.;1946;17;;;;
Solocal Group S.A.;1900;18;;;;
QRM.A;1316;5;;;;
SCSK Corporation;634;16;;;;
VIRGIN MONEY HLDGS(UK)PLC;123;25;;;;
QUEST RESOURCE HLD C/WTS 24/09/;1333;31;;;;
ISS AS Indehaver Aktier DK 1;1166;28;;;;
QV Smart Rebalancing 250/3 ETN;348;30;;;;
QUICKLOGIC CORP. Registered Sha;934;31;;;;
ASHANTI SANKOFA;662;15;;;;
The Commercial Bank (P.S.Q.C.);32;30;;;;
Evercore Partners Inc.;550;22;;;;
Tyco International Ltd.;636;23;;;;
PT. Mitra Adiperkasa Tbk;635;24;;;;
QualMark Corp.;412;14;;;;
Q9ZK.F;709;6;;;;
Montezuma Mining Company Limited;462;32;;;;
EDENRED EO 2;954;12;;;;
SNIPER RESOURCES;1028;16;;;;
QMC Quantum Minerals Corp;319;25;;;;
Quantum Mutual Fund - Quantum Index Fund;370;40;;;;
QUOTIENT TECHN. DL-,00001;974;25;;;;
Quirin Privatbank AG Inhaber-Ak;920;31;;;;
Quaterra Resources Inc.;1280;23;;;;
Qatar Cinema and Film Distribution Company (Q.P.S.C);0;52;;;;
QANTAS AIRWAYS;761;14;;;;
Atlantic Gold Corporation;1807;25;;;;
Q6IA.BE;369;7;;;;
Bank of Queensland Limited;560;26;;;;
Qliro Group AB (publ);924;21;;;;
Qumu Corporation;708;16;;;;
ULTRA LITHIUM INC.;1640;18;;;;
BONTERRA ENERGY CORP.;1298;21;;;;
Golden Queen Mining Co. Ltd. Re;1658;31;;;;
Quality Concrete Holdings Bhd;1659;29;;;;
QCD.F;146;5;;;;
Shimao Property Holdings Limited;548;32;;;;
QPRO INFOTECH LTD.;589;18;;;;
QIAGEN NV EO -,01;1381;17;;;;
MEET GRP INC.,THE DL-,001;580;25;;;;
Titan Medical Inc.;46;18;;;;
FII V PARQUECI ER;838;17;;;;
Solocal Group Actions au Porteu;1334;31;;;;
Quantum Corporation;103;19;;;;
QSN.F;1653;5;;;;
POPEYES LOUIS. KITCH.;647;21;;;;
QINO CAPITAL PARTNERS AG;1667;24;;;;
BCW.SI;926;6;;;;
Qingdao Port International Co., Ltd.;1214;36;;;;
Quidel Corporation;337;18;;;;
NY COM.BANC. DL-,01;683;19;;;;
Quabit Inmobiliaria, S.A.;1309;25;;;;
QMX Gold Corporation;743;20;;;;
QLIK Technologies Inc. Register;1943;31;;;;
Qingling Motors Co., Ltd.;1108;25;;;;
QUALSTAR CORP.;758;14;;;;
KazMunaiGas Explor.Prod.JSC Reg;1095;31;;;;
QIHU.SW;494;7;;;;
Qest Corporation;782;16;;;;
Quest Diagnostics Incorporated;1332;30;;;;
Quickstep Holdings Limited;1485;26;;;;
Gentherm Incorporated;932;21;;;;
QS6.F;374;5;;;;
Quattro Exploration and Production Ltd.;1646;39;;;;
QuinStreet, Inc.;721;16;;;;
HORIZON PHARMA DL -,01;884;22;;;;
Islamic Holding Group (Q.S.C.);50;30;;;;
QINETIQ GROUP PLC LS -,01;1619;25;;;;
Qingling Motors Co. Ltd. Regist;440;31;;;;
QUANTA SERVICES INC. Registered;546;31;;;;
Soc.Quimica y Min.de Chile SA R;1332;31;;;;
QPR Software Oyj;737;16;;;;
QMX Gold Corporation;743;20;;;;
Quantum International Income Corp.;1040;34;;;;
HENDERSON FE INC ORD SHS NPV;464;28;;;;
Alijarah Holding (Q.P.S.C);1404;26;;;;
LanTroVision (S) Ltd;1231;20;;;;
QSC AG Namens-Aktien o.N.;1021;25;;;;
iShares Southeast Asia Trust - iShares Barclays USD Asia High Yield Bond Index ETF;0;82;;;;
QA CB TBill 273D 05Jan2016;980;26;;;;
Shimao Property Holdings Ltd. R;596;31;;;;
Quest Solution, Inc.;872;20;;;;
C C LAND HOLDINGS HD-,10;1329;24;;;;
QL2.MU;175;6;;;;
Sheng Siong Group Ltd;396;21;;;;
C C Land Holdings Limited;989;25;;;;
QA CB Gov Bond 2.75 Jun16;1497;25;;;;
JILIN QIFENG CHEM. H YC 1;332;25;;;;
QV Transportation TOP5 ETN;1844;26;;;;
Y.Z. Queenco Ltd.;1971;17;;;;
KAZMUNAIGAS GDRS KT 250;1856;23;;;;
QUALITY SYST. INC. DL-,01;295;25;;;;
AURIZON HLDGS LTD;1764;17;;;;
Q2 HLDGS INC. DL-,0001;1632;22;;;;
QSOLAR LTD.;1528;11;;;;
ISS AS DK 1;1871;11;;;;
EDENRED EO 2;954;12;;;;
SCSK Corp. Registered Shares o.;1798;31;;;;
Horizon Pharma Public Limited Company;1093;37;;;;
Qingdao Footwear, Inc.;751;22;;;;
ALASKA COMM SYS H. DL-,01;1137;25;;;;
Bonterra Energy Corp;842;20;;;;
Ashanti Sankofa Inc.;892;20;;;;
Qumu Corp. Registered Shares DL;1435;31;;;;
QSGA.F;657;6;;;;
QSC AG NA O.N.;1177;14;;;;
Q-Soft Verwaltungs AG;1144;21;;;;
QPMC.F;1797;6;;;;
Ooredoo Q.P.S.C.;1151;16;;;;
QC3C.F;326;6;;;;
QFU.BE;1403;6;;;;
4.75 BARCLAYS NCCP;81;18;;;;
QPMB.F;963;6;;;;
SIG PLC LS-,10;1879;14;;;;
Aurizon Holdings Ltd. Registere;1214;31;;;;
Norbord Inc.;1149;12;;;;
Bank of Queensland Limited;560;26;;;;
QV LongShort K150 Buy Low VOL S;477;31;;;;
Qatar Electricity and Water Company Q.S.C.;356;42;;;;
QLI.IL;1247;6;;;;
Quirin Privatbank AG;813;20;;;;
Aldermore Group PLC;1493;19;;;;
Aldermore Group PLC;1493;19;;;;
QBE INSURANCE GROUP LTD. Regist;327;31;;;;
ALCHEMIA LTD;1720;12;;;;
QUANTUM INTERNATIONAL INCOME CO;1007;31;;;;
Qualstar Corp.;1548;14;;;;
Global Invacom Group Limited;1694;28;;;;
QINGDAO PORT INTL H YC 1;894;24;;;;
AFRICAN QUEEN MINES LTD.;921;24;;;;
QBNK Holding AB (publ);1600;22;;;;
QSC AG NA O.N.;1177;14;;;;
Quinto Resources Inc.;1296;21;;;;
LAVIDE HOLDING NV EO 2;1757;22;;;;
MANDALA MULTIFIN. RP100;1284;23;;;;
LIBERTY INTERACTIVE.QVC.A;1781;25;;;;
Quick Heal Technologies Limite;352;30;;;;
QUALCOMM INC. DL-,0001;1555;22;;;;
UBS IQ Morningstar Australia Quality ETF;1441;40;;;;
Quaker Chemical Corporation;25;27;;;;
ALASKA COMM SYS H. DL-,01;1137;25;;;;
PEC Ltd.;981;8;;;;
QV Energy TOP5 ETN;449;18;;;;
QCC8O.BA;969;8;;;;
Quanex Building Products Corporation;1667;36;;;;
QUALCOMM Incorporated;682;21;;;;
QINHUANGDAO PORT H YC 1;429;23;;;;
QV Domestic consumer goods TOP5;1022;31;;;;
QLogic Corp.;529;12;;;;
Black Mammoth Metals Corporation;1910;32;;;;
Five Star Senior Living Inc.;916;28;;;;
Quality Hospitality Leasehold Property Fund;995;43;;;;
7084@BN.KL;1788;10;;;;
PT Multistrada Arah Sarana Tbk;1270;30;;;;
FCCQ - Conquest Fundo Investimento Participacoes - Cota Fundo ñ Cotas Fund;0;74;;;;
QUEST RARE MIN.;898;15;;;;
MONTEZUMA MINING CO. LTD;167;24;;;;
First Quantum Minerals Ltd.;776;27;;;;
QUANTA SVCS DL-,00001;89;21;;;;
Q9ZK.BE;1430;7;;;;
Clayton Williams Energy, Inc.;1683;29;;;;
QORVO INC.DL -,0001;1876;19;;;;
CRED. SAISON CO.LTD;1303;19;;;;
Horizon Pharma Public Limited Company;1093;37;;;;
CIT Group Inc.;423;14;;;;
Ascendas Hospitality Trust;899;26;;;;
QC HOLDINGS INC. DL-,01;1397;23;;;;
Quad/Graphics, Inc.;1324;19;;;;
New York Community Bancorp, Inc.;1512;32;;;;
QEP Resources, Inc.;949;19;;;;
Quantum Mutual Fund - Quantum Gold Fund;1248;39;;;;
Qualys, Inc.;533;12;;;;
GREENLAND HK HLDGS HD-,50;1343;25;;;;
QANTAS AIRWAYS LTD. Registered;53;30;;;;
Jimmy Choo PLC;445;14;;;;
Quality & Reliability A.B.E.E;1883;29;;;;
Smiths Group plc;27;16;;;;
Plateau Uranium Inc.;779;20;;;;
Quest PharmaTech Inc.;716;21;;;;
STRAUMANN HLDG NA SF 0,10;92;25;;;;
Questerre Energy Corporation;1972;28;;;;
Quadro Resources Ltd.;298;21;;;;
United Development Company Q.P.S.C.;286;35;;;;
QUATERRA RES INC.;1834;17;;;;
QFB.F;1627;5;;;;
Friday Night Inc.;1946;17;;;;
76465.ST;810;8;;;;
Quintiles IMS Holdings Inc. Reg;415;31;;;;
Meet Group Inc., The Registered;199;31;;;;
QUEST PETROLEUM NL;906;18;;;;
Quantum Fuel Systems Technologies Worldwide Inc.;415;48;;;;
R¸cker Immobilien Portfolio AG;233;30;;;;
Alchemia Limited;887;16;;;;
Quest for Growth Belgium;1626;24;;;;
QUALCOMM INC. DL-,0001;1555;22;;;;
Quorum Information Technologies Inc.;1807;36;;;;
Qatar Islamic Bank (Q.P.S.C.);1864;29;;;;
IHH Healthcare Berhad;1972;21;;;;
Straumann Holding AG;1225;20;;;;
Qinhuangdao Port Co., Ltd.;175;26;;;;
Qantas Airways Limited;1207;22;;;;
Qualitech Public Company Limited;1024;32;;;;
CENTENE CORP. Registered Shares;1697;31;;;;
QKS.F;742;5;;;;
Padaeng Industry Public Company Limited;1509;39;;;;
Quality Houses Hotel and Residence Freehold and Leasehold Property Fund;0;71;;;;
TITAN MEDICAL INC.;778;18;;;;
QA CB Tbill 273D Mar16;1153;22;;;;
QATAR INVESTMENT FD DL-01;111;25;;;;
Qu·litas Controladora, S.A.B. de C.V.;1451;37;;;;
Quebecor Inc.;579;13;;;;
Desert Gold Ventures Inc.;52;25;;;;
QUALCOMM INC. Registered Shares;647;31;;;;
STRAUMANN HOLDING AG Namens-Akt;1570;31;;;;
Immobiliare Grande Distribuzione Societ‡ di Investimento Immobiliare Quotata S.p.A.;0;83;;;;
La Quinta Holdings Inc.;1711;23;;;;
Sequenom Inc. Registered Shares;1529;31;;;;
Pt Mandala Multifinance Tbk;1984;27;;;;
Salam International Investment Limited Q.P.S.C.;1503;47;;;;
QGEP ParticipaÁıes S.A.;49;23;;;;
QUALCOMM Incorporated;682;21;;;;
QHR Corporation;1093;15;;;;
SMITHS GROUP PLC LS -,375;1946;25;;;;
QPMC.MU;769;7;;;;
Identillect Technologies Corp.;1933;30;;;;
SCSK CORP.;1582;10;;;;
Strat Aero Plc;1995;14;;;;
QSR-WI;164;6;;;;
Dominion Questar Corporation;612;28;;;;
QUADRANT TELEVENTURES LIMITED;1942;29;;;;
QSC AG;639;6;;;;
Qatar National Bank S.A.Q.;1255;26;;;;
Credit Saison Co.,Ltd.;1438;22;;;;
QSC AG NA O.N.;1177;14;;;;
524 PARTICIPACOES COM NPV;777;25;;;;
QBE Insurance Group Limited;1410;27;;;;
Great Quest Fertilizer Ltd.;218;27;;;;
QA CB TBill 182D 05Jan16;599;24;;;;
QMC Quantum Minerals Corp. Regi;638;31;;;;
FIRST QUANTUM MINLS;138;19;;;;
Qliro Group AB (publ);924;21;;;;
MICRO FOCUS INTL LS-,10;1797;23;;;;
Quality Houses Public Company Limited;692;37;;;;
ISS AS DK 1;1871;11;;;;
Virgin Money Holdings (UK) plc;1655;30;;;;
Qlik Technologies, Inc.;1782;23;;;;
QTC Energy Public Company Limited;1078;33;;;;
The Tinley Beverage Company Inc.;1558;32;;;;
JB Foods Limited;1998;16;;;;
SAG G.-SOL.AUT.GL.INH.EO1;825;25;;;;
Queensland Mining Corporation Limited;1133;37;;;;
Quartz Mountain Resources Ltd.;1944;30;;;;
Quadro Resources Ltd.;298;21;;;;
QUEST SOFTECH (INDIA) LTD;1177;25;;;;
Queensland Bauxite Limited;1230;26;;;;
Dai-ichi Life Holdings, Inc.;493;28;;;;
State Of Qatar;718;14;;;;
Don Quijote Holdings Co., Ltd.;1313;30;;;;
Barclays Bank PLC;729;17;;;;
Smiths Group PLC Registered Sha;770;31;;;;
QLG.HM;941;6;;;;
Micro Focus International plc;770;29;;;;
QV Ship building TOP5 ETN;1758;25;;;;
Incumaker, Inc.;797;15;;;;
BARCL.BK N-C CALL.PREF.;1483;23;;;;
MEET GRP INC.,THE DL-,001;580;25;;;;
Sociedad QuÌmica y Minera de Chile S.A.;706;39;;;;
QORVO INC.DL -,0001;1876;19;;;;
QIAGEN N.V.;985;11;;;;
Quest Management Inc.;54;21;;;;
Quality Construction Products Public Company Limited;1331;52;;;;
QFSP.BE;141;7;;;;
QUALCOMM;441;8;;;;
Mesaieed Petrochemical Holding Company Q.S.C.;456;45;;;;
Qu·litas Controladora, S.A.B. de C.V.;1451;37;;;;
Quartz Mountain Resources Ltd.;1944;30;;;;
Quorum plc;504;10;;;;
SQS Software Quality Systems AG;1734;31;;;;
QUALCOMM Incorporated;682;21;;;;
Quest Rare Minerals Ltd.;1450;24;;;;
Q-Soft Verwaltungs AG;1144;21;;;;
SMC Corporation;1056;15;;;;
QUALITY HOUSES-NVDR- BA 1;1683;25;;;;
Micro Focus International plc;770;29;;;;
Global PVQ SE;1433;13;;;;
KAZMUNAIGAS GDRS KT 250;1856;23;;;;
Titan Medical Inc.;46;18;;;;
PT Multi Indocitra Tbk;1750;22;;;;
Al Khalij Commercial Bank (al khaliji) P.Q.S.C.;1667;47;;;;
QLIK TECHNOLOG. DL -,0001;1317;25;;;;
QUS.BE;147;6;;;;
Questerre Energy Corporation;1972;28;;;;
QBE INSURANCE GRP;1396;17;;;;
QIWI PLC Reg.Sh.B(Spons.ADRs)1/;1280;31;;;;
QinetiQ Group plc;1539;17;;;;
SIG PLC LS-,10;1879;14;;;;
Love International Group, Inc.;417;30;;;;
Queste Communications Ltd;98;25;;;;
Q-Gold Resources Ltd.;1419;21;;;;
Mannai Corporation Q.P.S.C.;1972;27;;;;
Great Quest Fertilizer Ltd.;218;27;;;;
QUALCOMM INC. DL-,0001;1555;22;;;;
QIHOO 360 TECH.CL.A/2 ADR;1312;25;;;;
AQUARIUS PLAT. NEW DL-,05;1469;25;;;;
Quest Rare Minerals Ltd.;1450;24;;;;
QA CB Gov Bond 2.75 Mar16;1145;25;;;;
Qunar Cayman Islands Limited;1748;28;;;;
Zad Holding Company Q.S.C.;1940;26;;;;
Quantum Pharma Plc;1118;18;;;;
Parex Resources Inc.;381;20;;;;
QWICK MEDIA INC.;1765;16;;;;
Virgin Money Holdings (UK) PLCR;523;31;;;;
ISS AS DK 1;1871;11;;;;
QSC;1769;3;;;;
Novelion Therapeutics Inc.;98;26;;;;
QUANTEL S.A. INH. EO 1;941;22;;;;
Edenred SA;615;10;;;;
QG1.F;1732;5;;;;
Qualitau Ltd.;112;13;;;;
AMER. FINL GRP;1810;14;;;;
QC Holdings, Inc.;242;17;;;;
SMITHS GROUP PLC LS -,375;1946;25;;;;
BELDEN INC. DL -,01;842;19;;;;
QIAGEN NV EO -,01;1381;17;;;;
Vornado Realty Trust;1412;20;;;;
Whitestone REIT;602;15;;;;
Sabine Royalty Trust;919;20;;;;
RetailMeNot, Inc.;531;17;;;;
Retractable Technologies, Inc.;865;30;;;;
Rudolph Technologies, Inc.;1265;26;;;;
Resonant Inc.;438;13;;;;
Trecora Resources;106;17;;;;
Transcontinental Realty Investors, Inc.;1767;39;;;;
SSR Mining Inc.;1065;15;;;;
Ignyta, Inc.;1532;12;;;;
Retrophin, Inc.;296;15;;;;
Reed's, Inc.;586;12;;;;
RCM Technologies, Inc.;1733;22;;;;
Royce Value Trust Inc.;1554;22;;;;
Sunrun Inc.;1636;11;;;;
RealNetworks, Inc.;1071;18;;;;
ReachLocal, Inc.;757;16;;;;
Rosehill Resources Inc.;362;23;;;;
RigNet, Inc.;840;12;;;;
RiceBran Technologies;690;21;;;;
Receptos, Inc.;685;14;;;;
Trade Street Residential, Inc.;60;30;;;;
Real Industry, Inc.;1728;19;;;;
Independence Realty Trust, Inc.;1486;31;;;;
Corindus Vascular Robotics, Inc.;884;32;;;;
Saratoga Resources Inc.;96;23;;;;
Ruthigen, Inc.;812;14;;;;
Rapid7, Inc.;733;12;;;;
Regenxbio Inc.;1402;14;;;;
RiceBran Technologies;690;21;;;;
China Customer Relations Centers, Inc.;1578;38;;;;
Rogers Communications Inc.;261;26;;;;
Timberline Resources Corporation;325;32;;;;
Reading International, Inc.;1390;27;;;;
Rogers Communications Inc.;261;26;;;;
RenovaCare, Inc.;1498;16;;;;
RDM Corporation;1202;15;;;;
Fortem Resources Inc.;1124;21;;;;
Social Reality, Inc.;590;20;;;;
Rona Inc.;560;9;;;;
Rotate Black, Inc.;873;18;;;;
RÈmy Cointreau SA;156;17;;;;
Rackwise, Inc.;1997;14;;;;
Repros Therapeutics Inc.;1318;24;;;;
Reliabrand Inc.;626;15;;;;
Rakuten, Inc.;970;13;;;;
Regenicin, Inc.;1391;15;;;;
Repsol, S.A.;258;12;;;;
Rainbow Coral Corp.;967;19;;;;
Sharpe Resources Corp.;370;22;;;;
The Standard Register Company;1382;29;;;;
Claude Resources, Inc.;370;22;;;;
Claude Resources, Inc.;370;22;;;;
Corridor Resources Inc.;1055;23;;;;
West Texas Resources, Inc.;1559;26;;;;
Western Capital Resources, Inc.;1507;31;;;;
Treasure Island Royalty Trust;1563;29;;;;
O2 Czech Republic a.s.;797;22;;;;
Trailblazer Resources, Inc.;1614;27;;;;
SGS SA;1615;6;;;;
Rise Gold Corp.;433;15;;;;
Rand Worldwide, Inc.;141;20;;;;
Repros Therapeutics Inc.;1318;24;;;;
RoomLinX, Inc.;1225;14;;;;
RAINMAKER SYSTEMS;1221;17;;;;
Rightscorp, Inc.;1117;16;;;;
Rangeford Resources, Inc.;1921;25;;;;
Repro Med Systems, Inc.;292;23;;;;
Redhawk Resources, Inc.;1093;23;;;;
Verde Resources, Inc.;955;21;;;;
PT Tunas Ridean Tbk;734;19;;;;
Thomson Reuters Corporation;529;27;;;;
Timberline Resources Corporation;325;32;;;;
Molori Energy Inc.;345;18;;;;
SSR Mining Inc.;1065;15;;;;
Strategic Resources International, Inc.;1885;39;;;;
PT Sri Rejeki Isman Tbk;1856;23;;;;
Whitecap Resources Inc.;486;23;;;;
Solar Integrated Roofing Corporation;1605;36;;;;
Renoworks Software Inc.;783;23;;;;
Reflect Scientific, Inc.;845;24;;;;
Rostock Ventures Corp.;123;22;;;;
Rockford Corporation;1276;20;;;;
Renault SA;318;10;;;;
Relmada Therapeutics, Inc.;1926;26;;;;
Reply S.p.A.;981;12;;;;
RÈmy Cointreau SA;156;17;;;;
RINO International Corporation;1983;30;;;;
Corporate Resource Services, Inc.;307;33;;;;
Canamex Resources Corp.;1724;23;;;;
Cardero Resource Corp.;1031;22;;;;
Corridor Resources Inc.;1055;23;;;;
Canarc Resource Corp.;1327;21;;;;
BTB Real Estate Investment Trust;457;32;;;;
GoldMining Inc.;1123;15;;;;
Bresler & Reiner, Inc.;1870;22;;;;
Big Rock Brewery Inc.;1431;21;;;;
MedAmerica Properties Inc.;1380;26;;;;
BCM Resources Corporation;1249;25;;;;
Teslin River Resources Corp.;799;28;;;;
Yoho Resources Inc.;1546;19;;;;
Xtra-Gold Resources Corp.;816;25;;;;
Xtra-Gold Resources Corp.;816;25;;;;
Xander Resources Inc.;801;21;;;;
Western Troy Capital Resources Inc.;1979;35;;;;
Walker River Resources Corp.;296;28;;;;
Winchester International Resorts Inc.;1612;37;;;;
WPT INDUSTRIAL REIT USD;1564;23;;;;
Vanadiumcorp Resource Inc.;865;26;;;;
Valmie Resources, Inc.;1957;22;;;;
Public Joint Stock Company Vladimir Chemical Plant;0;50;;;;
Vena Resources Inc.;516;19;;;;
USA Recycling Industries, Inc.;8;30;;;;
You Han Data Tech Company Ltd.;231;30;;;;
Public Joint Stock Company Uralkali;1070;35;;;;
Twitter, Inc.;669;13;;;;
TTM RES INC;142;11;;;;
SCITI ROCS Trust;1086;16;;;;
Trinity Resources Inc.;1951;22;;;;
Teras Resources Inc.;812;20;;;;
Molori Energy Inc.;345;18;;;;
Telecom Italia S.p.A.;1158;21;;;;
THERON RESOURCE;1524;15;;;;
TRAFALGAR RES A;716;15;;;;
Transco Realty Trust;678;20;;;;
Timberline Resources Corporation;325;32;;;;
Sona Resources Corp.;1558;20;;;;
SGX Resources Inc.;703;18;;;;
STURM RUGER CO. INC. Registered;581;31;;;;
Silver Spruce Resources Inc.;516;28;;;;
SLATE RETAIL REIT USD;881;21;;;;
SPRUCE RIDGE RES COM;1136;20;;;;
Ultimate Rack, Inc.;479;19;;;;
Silverstar Resources, Inc.;497;26;;;;
SkyComputing;512;12;;;;
Sienna Resources Inc.;285;21;;;;
Sterling Resources Ltd.;926;23;;;;
SouthGobi Resources Ltd.;1433;24;;;;
STMICROELECTRONICS NY 1;857;23;;;;
Scavo Resource Corp.;980;20;;;;
Carrie Arran Resources Inc.;835;27;;;;
Swisscom AG;1952;11;;;;
Sberbank of Russia;921;18;;;;
Safe Bulkers, Inc.;792;18;;;;
Resource Capital Gold Corp.;1842;27;;;;
Spyglass Resources Corp.;69;24;;;;
RYU Apparel Inc.;832;16;;;;
RYU Apparel Inc.;832;16;;;;
Rx Safes, Inc.;244;14;;;;
Rox Resources Limited;1090;21;;;;
Redwood Capital Bancorp;788;23;;;;
Resverlogix Corp.;765;17;;;;
Resverlogix Corp.;765;17;;;;
Grosvenor Resource Corporation;1576;30;;;;
Ruchi Strips & Alloys Ltd.;1413;26;;;;
Ruchi Soya Industries Limited;1449;29;;;;
AMMO, Inc.;1818;10;;;;
Aytu BioScience, Inc.;133;21;;;;
Restaurant Brands International Limited Partnership;0;51;;;;
Research Solutions, Inc.;421;24;;;;
Robex Resources Inc.;1850;20;;;;
Resource Capital Corp.;1362;22;;;;
Rofin-Sinar Technologies Inc.;1198;29;;;;
Rogers Sugar Inc.;224;17;;;;
Resaas Services Inc.;1827;20;;;;
Relentless Resources Ltd;1563;24;;;;
Range Resources Limited;363;23;;;;
Riverside Resources Inc.;168;24;;;;
Ritesh Properties and Industries Ltd.;1677;37;;;;
Public Joint Stock Company Rosneft Oil Company;911;46;;;;
ROI Land Investments Ltd.;1516;25;;;;
REINET INVESTMENTS S.C.A.;1767;25;;;;
Renault SA;318;10;;;;
RainEarth Inc.;1535;14;;;;
Rami Levi Chain Stores Hashikma Marketing 2006 Ltd;0;50;;;;
ResMed Inc.;477;11;;;;
Rallye SA;1790;9;;;;
PeerLogix, Inc.;1168;15;;;;
Reliability Incorporated;177;24;;;;
Rokmaster Resources Corp.;1153;25;;;;
Braveheart Resources Inc.;1639;25;;;;
Ridley Corporation Limited;1311;26;;;;
Redhawk Resources, Inc.;1093;23;;;;
Rhipe Limited;1310;13;;;;
Rhino Resource Partners LP;130;26;;;;
Regus plc;1768;9;;;;
Regus plc;1768;9;;;;
RED 5 LIMITED;1877;13;;;;
REFFIND Ltd;1174;11;;;;
RFL International Ltd;1749;21;;;;
RepliCel Life Sciences Inc.;1760;27;;;;
Reservoir Capital Corp;450;22;;;;
Remedent, Inc.;539;14;;;;
Red 5 Limited;802;13;;;;
Recordati S.p.A.;1974;16;;;;
RealDolmen NV;980;13;;;;
Tautachrome Inc.;913;16;;;;
Ready Credit Corporation;164;24;;;;
RCR Tomlinson Limited;32;21;;;;
Reelcause, Inc.;1246;15;;;;
Rouchon Industries, Inc.;653;24;;;;
Rochester Community Baseball Inc.;644;33;;;;
RockBridge Resources Inc;584;24;;;;
Russell Breweries Inc.;1550;22;;;;
Public Joint Stock Company Raspadskaya;1602;38;;;;
Rapicut Carbides Ltd.;971;21;;;;
PT Rukun Raharja Tbk;430;20;;;;
RAFFLESCAP FPO;1259;14;;;;
Pizza Pizza Royalty Corp.;1464;25;;;;
BlackPearl Resources Inc.;811;25;;;;
Petrox Resources Corporation;906;28;;;;
PLATA RES INC;1933;13;;;;
PA RESOURCES AB;440;15;;;;
Sarissa Resources, Inc.;915;23;;;;
PrairieSky Royalty Ltd.;818;23;;;;
Pinpoint Recovery Solutions Corp.;1628;33;;;;
Potash Ridge Corporation;1078;24;;;;
Paringa Resources Limited;1000;25;;;;
PJSC PhosAgro;164;13;;;;
Independence Resources Plc;8;26;;;;
Peat Resources Limited;1886;22;;;;
PT Bumi Resources Tbk;1510;21;;;;
PA Resources AB;633;15;;;;
PharmaRoth Labs, Inc.;870;21;;;;
BlueFire Renewables, Inc.;133;25;;;;
Rafarma Pharmaceuticals, Inc.;634;29;;;;
Venturex Resources Limited;241;26;;;;
Localiza Rent a Car S.A.;1838;24;;;;
Levon Resources Ltd.;351;20;;;;
LITE-ON TECHNOLOGY CORPORATION;435;30;;;;
Liberty Resources Limited;609;25;;;;
Link Reservations Inc.;1869;22;;;;
Landi Renzo S.p.A.;299;18;;;;
ALX Uranium Corp.;109;17;;;;
Largo Resources Ltd.;1848;20;;;;
Ironside Resources Inc.;1675;23;;;;
Indivior PLC;990;12;;;;
Indoco Remedies Limited;1159;23;;;;
Guangzhou R&F Properties Co., Ltd.;1343;34;;;;
Ashanti Gold Corp.;1599;18;;;;
Gungnir Resources Inc.;689;22;;;;
GTA Resources and Mining Inc.;1983;29;;;;
Gold Reach Resources Ltd.;1602;25;;;;
Gage Roads Brewing Co Limited;861;29;;;;
Grande Portage Resources Ltd.;920;29;;;;
Gordon I Realty Corp.;1805;21;;;;
Pele Mountain Resources Inc.;78;28;;;;
GOKUL REFOILS & SO INR2;485;23;;;;
Gentor Resources Inc.;296;21;;;;
Guangshen Railway Company Limited;1575;33;;;;
GLOBAL TELECOM HOLDING S.A.E. G;480;31;;;;
Aldever Resources Inc.;1150;22;;;;
Restorgenex Corporation;438;23;;;;
PT Gudang Garam Tbk;598;19;;;;
GGL Resources Corp;1022;18;;;;
Garibaldi Resources Corp.;692;25;;;;
Gerdau S.A.;1631;11;;;;
Rogue Resources Inc.;1823;20;;;;
Public Joint Stock Company Gazprom;1070;34;;;;
Galaxy Resources Limited;890;24;;;;
Cradle Resources Limited;269;24;;;;
Rizal Resources Corporation;1927;27;;;;
Crown Resorts Limited;1986;21;;;;
ASPA Gold Corp.;1398;15;;;;
Calico Resources Corp.;1706;22;;;;
Continental Resources, Inc.;328;27;;;;
Canamex Resources Corp.;1724;23;;;;
Chartwell Retirement Residences;1847;31;;;;
Canadian Real Estate Investment Trust;1314;37;;;;
China Railway Group Limited;307;27;;;;
California Republic Bancorp;361;27;;;;
Core Resource Management, Inc.;1935;30;;;;
CrÈdito Real, S.A.B. de C.V., Sociedad Financiera de Objeto M˙ltiple, Entidad Regulada;1150;86;;;;
Coronado Resources Ltd.;141;23;;;;
MediXall Group, Inc.;663;20;;;;
Chongqing Rural Commercial Bank Co., Ltd.;992;41;;;;
China Resources Land Limited;354;28;;;;
Claim Post Resources Inc.;1567;25;;;;
CoreSite Realty Corporation;1895;27;;;;
Colt Resources Inc.;1864;19;;;;
Coastal Roadways Limited;672;24;;;;
Condor Resources Inc.;1157;21;;;;
Bryn Resources Inc.;949;19;;;;
CI Resources Limited;1531;20;;;;
Cornerstone Capital Resources Inc.;753;34;;;;
Cardero Resource Corp.;1031;22;;;;
